Poblacion ORIGEN,Poblacion DESTINO,MODO_INFORME,MOTIVO_informe,Grupo edad,Actividad economica,Desplazamientos,Lat_origen,Long_origen,Lat_destino,Long_destino
Hondarribia,Donostia/San Sebastián,Autobus interurbano,Gestiones domestico-familiares,45-64,Personas paradas,237,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,146,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,20-44,Personas ocupadas,172,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,45-64,Personas ocupadas,86,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Compras personales,45-64,Personas ocupadas,190,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,301,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,692,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,119,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Compras domestico-familiares,20-44,Personas ocupadas,169,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Compras domestico-familiares,45-64,Personas ocupadas,85,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Otros,7-19,Estudiantes,119,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,264,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,104,43.3748851848767,-1.8239709632,43.2918111063554,-1.9885133578
Hondarribia,Errenteria,Autobus interurbano,Centro estudios,7-19,Estudiantes,267,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,Autobus interurbano,Trabajo habitual,45-64,Personas ocupadas,267,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,"Coche, conductor/a",Gestiones personales,20-44,Personas paradas,222,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,"Coche, conductor/a","Ocio, cultura, deporte",45-64,Personas ocupadas,244,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,739,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,143,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Errenteria,Moto,Trabajo habitual,45-64,Personas ocupadas,248,43.3748851848767,-1.8239709632,43.2553049551337,-1.8928623455
Hondarribia,Hernani,"Coche, conductor/a",Compras personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",115,43.3748851848767,-1.8239709632,43.2387833429893,-1.9442591545
Hondarribia,Hernani,"Coche, pasajero/a",Compras personales,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",95,43.3748851848767,-1.8239709632,43.2387833429893,-1.9442591545
Hondarribia,Irun,Autobus interurbano,Centro estudios,7-19,Estudiantes,147,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,Autobus interurbano,Trabajo habitual,45-64,Personas ocupadas,294,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,Bicicleta,Trabajo habitual,20-44,Personas ocupadas,795,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,795,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,396,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Compras domestico-familiares,45-64,Personas ocupadas,1357,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Compras domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",488,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Compras personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",478,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,393,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Gestiones personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",579,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,476,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Estudiantes,795,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Personas ocupadas,1590,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a","Ocio, cultura, deporte",65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",579,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,1071,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Otros,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",478,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,795,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,2952,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,421,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, pasajero/a",Compras domestico-familiares,45-64,Personas ocupadas,676,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, pasajero/a",Medico / Hospital,45-64,Personas ocupadas,393,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, pasajero/a","Ocio, cultura, deporte",20-44,Personas ocupadas,609,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,393,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Irun,Moto,"Ocio, cultura, deporte",45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",522,43.3748851848767,-1.8239709632,43.318640571622,-1.77372589148
Hondarribia,Lezo,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,146,43.3748851848767,-1.8239709632,43.3263415090448,-1.885769548
Hondarribia,Lezo,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,251,43.3748851848767,-1.8239709632,43.3263415090448,-1.885769548
Hondarribia,Tolosa,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,293,43.3748851848767,-1.8239709632,43.1077539093613,-2.0800512827
Hondarribia,Zarautz,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,190,43.3748851848767,-1.8239709632,43.280963309723,-2.16722426204
Irun,Andoain,"Coche, conductor/a",Otra vivienda,45-64,Personas ocupadas,156,43.318640571622,-1.77372589148,43.2194140168093,-2.0209083686
Irun,Andoain,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,182,43.318640571622,-1.77372589148,43.2194140168093,-2.0209083686
Irun,Andoain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,145,43.318640571622,-1.77372589148,43.2194140168093,-2.0209083686
Irun,Arrasate/Mondragón,"Coche, conductor/a",Asuntos trabajo,20-44,Personas ocupadas,766,43.318640571622,-1.77372589148,43.0745226631642,-2.4841486565
Irun,Astigarraga,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,233,43.318640571622,-1.77372589148,43.2797569478888,-1.9334342263
Irun,Astigarraga,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,237,43.318640571622,-1.77372589148,43.2797569478888,-1.9334342263
Irun,Bergara,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,753,43.318640571622,-1.77372589148,43.1220053801849,-2.4148383635
Irun,Donostia/San Sebastián,Autobus discrecional,Centro estudios,7-19,Estudiantes,256,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Autobus interurbano,Centro estudios,20-44,Estudiantes,229,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Autobus interurbano,Centro estudios,7-19,Estudiantes,229,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Autobus interurbano,Gestiones personales,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",229,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Autobus interurbano,Otra vivienda,20-44,Estudiantes,229,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Autobus interurbano,Trabajo habitual,45-64,Personas ocupadas,752,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,310,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Centro estudios,20-44,Estudiantes,249,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,82,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Otra vivienda,45-64,Personas ocupadas,82,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,832,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,1362,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, pasajero/a",Gestiones personales,45-64,Personas ocupadas,81,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, pasajero/a",Otra vivienda,45-64,Personas ocupadas,81,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,202,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Moto,Trabajo habitual,45-64,Personas ocupadas,97,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Metro SS/Topo,Gestiones personales,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",207,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Metro SS/Topo,"Ocio, cultura, deporte",20-44,Personas ocupadas,265,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Metro SS/Topo,"Ocio, cultura, deporte",20-44,Tareas hogar,207,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Metro SS/Topo,Otros,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",265,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Metro SS/Topo,Trabajo habitual,20-44,Personas ocupadas,679,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Renfe cercanias,Gestiones personales,45-64,Personas ocupadas,174,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Renfe cercanias,"Ocio, cultura, deporte",20-44,Personas ocupadas,87,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Donostia/San Sebastián,Tren Renfe cercanias,Trabajo habitual,45-64,Personas ocupadas,174,43.318640571622,-1.77372589148,43.2918111063554,-1.9885133578
Irun,Errenteria,"Coche, conductor/a",Gestiones personales,20-44,Personas ocupadas,392,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,"Coche, conductor/a",Otra vivienda,45-64,Personas ocupadas,443,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,784,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,755,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,"Coche, pasajero/a",Gestiones personales,20-44,Personas ocupadas,399,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,"Coche, pasajero/a",Gestiones personales,7-19,Estudiantes,276,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,Moto,Centro estudios,7-19,Estudiantes,357,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,Tren Metro SS/Topo,Centro estudios,45-64,Personas paradas,230,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Errenteria,Tren Metro SS/Topo,Trabajo habitual,45-64,Personas ocupadas,690,43.318640571622,-1.77372589148,43.2553049551337,-1.8928623455
Irun,Hernani,"Coche, conductor/a",Gestiones personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",186,43.318640571622,-1.77372589148,43.2387833429893,-1.9442591545
Irun,Hernani,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,262,43.318640571622,-1.77372589148,43.2387833429893,-1.9442591545
Irun,Hernani,Multimodal,Trabajo habitual,45-64,Personas ocupadas,143,43.318640571622,-1.77372589148,43.2387833429893,-1.9442591545
Irun,Hondarribia,Autobus interurbano,Centro estudios,7-19,Estudiantes,165,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,Autobus interurbano,"Ocio, cultura, deporte",20-44,Personas ocupadas,165,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,Autobus interurbano,Trabajo habitual,45-64,Personas ocupadas,330,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,Bicicleta,Trabajo habitual,20-44,Personas ocupadas,774,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Acompanamiento,45-64,Personas ocupadas,386,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,463,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Compras domestico-familiares,45-64,Personas ocupadas,1321,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Compras domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",475,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Compras personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",466,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,769,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Gestiones personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",564,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Estudiantes,774,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a","Ocio, cultura, deporte",20-44,Personas ocupadas,2772,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a","Ocio, cultura, deporte",65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",564,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,593,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Otros,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",466,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,774,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,3023,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, pasajero/a",Centro estudios,7-19,Estudiantes,410,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, pasajero/a",Compras domestico-familiares,45-64,Personas ocupadas,658,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, pasajero/a",Medico / Hospital,45-64,Personas ocupadas,383,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, pasajero/a",Otra vivienda,7-19,Estudiantes,410,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,"Coche, pasajero/a",Trabajo habitual,45-64,Personas ocupadas,383,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Hondarribia,Moto,"Ocio, cultura, deporte",45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",508,43.318640571622,-1.77372589148,43.3748851848767,-1.8239709632
Irun,Lezo,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,374,43.318640571622,-1.77372589148,43.3263415090448,-1.885769548
Irun,Lezo,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,526,43.318640571622,-1.77372589148,43.3263415090448,-1.885769548
Irun,Lezo,Tren Metro SS/Topo,Otros,7-19,Estudiantes,367,43.318640571622,-1.77372589148,43.3263415090448,-1.885769548
Irun,Pasaia,"Coche, conductor/a",Compras domestico-familiares,20-44,Personas ocupadas,180,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,"Coche, conductor/a",Gestiones domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",144,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,118,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,"Coche, pasajero/a",Compras domestico-familiares,45-64,Personas ocupadas,156,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,137,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,Tren Metro SS/Topo,Centro estudios,20-44,Estudiantes,367,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Pasaia,Tren Metro SS/Topo,Centro estudios,7-19,Estudiantes,367,43.318640571622,-1.77372589148,43.318996,-1.969857
Irun,Tolosa,"Coche, conductor/a",Acompanamiento,20-44,Personas ocupadas,363,43.318640571622,-1.77372589148,43.1077539093613,-2.0800512827
Irun,Tolosa,"Coche, conductor/a",Medico / Hospital,20-44,Personas ocupadas,370,43.318640571622,-1.77372589148,43.1077539093613,-2.0800512827
Irun,Tolosa,"Coche, conductor/a",Medico / Hospital,45-64,Personas ocupadas,312,43.318640571622,-1.77372589148,43.1077539093613,-2.0800512827
Irun,Zarautz,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,1822,43.318640571622,-1.77372589148,43.280963309723,-2.16722426204
Irun,Zarautz,Tren EuskoTren,Trabajo habitual,45-64,Personas ocupadas,258,43.318640571622,-1.77372589148,43.280963309723,-2.16722426204
Lazkao,Beasain,"Coche, conductor/a",Compras domestico-familiares,45-64,Personas paradas,163,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Beasain,"Coche, conductor/a","Ocio, cultura, deporte",45-64,Personas ocupadas,163,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Beasain,"Coche, conductor/a",Otra vivienda,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",115,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Beasain,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,147,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Beasain,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,190,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Beasain,"Coche, conductor/a",Trabajo habitual,65 y mas,Personas ocupadas,118,43.0194888194631,-2.1671234871,43.0732613951147,-2.2179073142
Lazkao,Ordizia,"Coche, conductor/a",Acompanamiento,45-64,Personas paradas,163,43.0194888194631,-2.1671234871,43.0637579709383,-2.1818318125
Lazkao,Ordizia,"Coche, pasajero/a",Gestiones personales,7-19,Estudiantes,132,43.0194888194631,-2.1671234871,43.0637579709383,-2.1818318125
Legazpi,Azpeitia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,231,43.0307535874133,-2.3423674188,43.1624073640789,-2.2517858723
Legazpi,Beasain,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,164,43.0307535874133,-2.3423674188,43.0732613951147,-2.2179073142
Legazpi,Beasain,"Coche, pasajero/a",Trabajo habitual,20-44,Personas ocupadas,191,43.0307535874133,-2.3423674188,43.0732613951147,-2.2179073142
Legazpi,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,230,43.0307535874133,-2.3423674188,43.2918111063554,-1.9885133578
Legazpi,Ordizia,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,95,43.0307535874133,-2.3423674188,43.0637579709383,-2.1818318125
Legazpi,Oñati,Autobus interurbano,Centro estudios,7-19,Estudiantes,221,43.0307535874133,-2.3423674188,43.0178261678898,-2.4067931275
Legazpi,Oñati,"Coche, conductor/a",Otra vivienda,45-64,"Personas jubiladas, pensionistas y otros tipos de inactividad",161,43.0307535874133,-2.3423674188,43.0178261678898,-2.4067931275
Legazpi,Zumarraga,Autobus interurbano,Centro estudios,20-44,Personas ocupadas,182,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Legazpi,Zumarraga,Autobus interurbano,Otros,45-64,Personas ocupadas,182,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Legazpi,Zumarraga,"Coche, conductor/a",Otra vivienda,20-44,Personas ocupadas,111,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Legazpi,Zumarraga,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,132,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Legazpi,Zumarraga,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,258,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Legazpi,Zumarraga,"Coche, pasajero/a",Trabajo habitual,20-44,Personas paradas,109,43.0307535874133,-2.3423674188,43.1030792391374,-2.3156108273
Lezo,Donostia/San Sebastián,Autobus discrecional,Centro estudios,7-19,Estudiantes,88,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,Autobus interurbano,Acompanamiento,20-44,Personas ocupadas,239,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,20-44,Personas ocupadas,166,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Asuntos trabajo,45-64,Personas ocupadas,83,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,20-44,Personas ocupadas,166,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Compras domestico-familiares,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",105,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Gestiones personales,45-64,Personas ocupadas,82,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,222,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, conductor/a",Trabajo habitual,45-64,Personas ocupadas,147,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,"Coche, pasajero/a",Gestiones personales,65 y mas,"Personas jubiladas, pensionistas y otros tipos de inactividad",100,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Donostia/San Sebastián,Moto,Trabajo habitual,45-64,Personas ocupadas,112,43.3263415090448,-1.885769548,43.2918111063554,-1.9885133578
Lezo,Errenteria,Autobus discrecional,Centro estudios,7-19,Estudiantes,212,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,"Coche, conductor/a",Acompanamiento,45-64,Tareas hogar,341,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,229,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,"Coche, pasajero/a",Acompanamiento,45-64,Personas ocupadas,344,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,"Coche, pasajero/a","Ocio, cultura, deporte",7-19,Estudiantes,554,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,Moto,"Ocio, cultura, deporte",7-19,Estudiantes,277,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Errenteria,Moto,Trabajo habitual,20-44,Personas ocupadas,307,43.3263415090448,-1.885769548,43.2553049551337,-1.8928623455
Lezo,Hernani,"Coche, conductor/a",Trabajo habitual,20-44,Personas ocupadas,199,43.3263415090448,-1.885769548,43.2387833429893,-1.9442591545
